funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
163,4,430,77,6624.68,1
125,3,430,113,5125.98,1
147,2,461,64,1299.95,1
124,2,461,329,6752.31,1
175,1,461,328,2110.43,1
171,1,461,245,6568.92,1
148,2,461,65,3670.49,1
5,2,461,112,1855.55,1
128,1,461,341,5130.87,1
82,2,461,43,1321.26,1
28,1,461,253,1328.35,1
46,1,461,390,8233.47,1
91,2,461,233,9109.56,1
176,2,461,241,1671.24,1
172,1,461,351,11848.57,1
155,1,461,121,1668.81,1
19,2,461,223,1481.88,1
94,1,461,394,2087.58,1
26,2,461,350,7635.38,1
55,2,461,313,2679.61,1
29,1,461,62,3440.37,1
181,1,461,249,9235.62,1
118,1,461,169,1451.11,1
174,1,461,183,12278.42,1
141,1,461,63,8469.03,1
188,1,461,386,12495.85,1
112,2,461,419,3600.8,1
34,1,461,16,1361.02,1
69,1,461,68,3547.08,1
62,1,461,422,4414.81,1
190,2,461,254,3403.21,1
17,2,461,2,4301.54,1
10,2,461,395,4621.0,1
199,2,461,116,3919.67,1
76,1,461,383,4063.07,1
106,2,461,234,8009.98,1
179,1,461,12,17549.69,1
111,2,461,396,8398.7,1
43,1,461,74,8824.78,1
173,2,461,53,5483.11,1
183,2,461,240,19974.95,1
53,2,461,229,3029.63,1
42,1,461,177,10647.58,1
116,2,461,343,4882.98,1
30,2,461,408,14970.97,1
66,1,461,115,2542.72,1
35,2,461,412,1494.53,1
195,2,461,306,11969.68,1
104,2,461,36,11820.52,1
73,1,461,163,1723.42,1
48,1,461,270,12493.45,1
33,1,461,27,7641.58,1
135,5,461,94,1497.73,1
184,3,461,69,8499.77,1
196,3,461,125,3731.77,1
78,5,461,427,1515.36,1
20,5,461,10,1664.52,1
88,3,461,87,9409.54,1
39,3,461,52,3485.46,1
22,3,461,176,3475.9,1
79,4,461,142,2151.03,1
37,5,461,323,3746.73,1
152,3,461,380,3376.95,1
67,5,461,40,1398.67,1
192,3,461,324,15874.85,1
97,3,461,137,6496.56,1
120,5,461,303,8201.29,1
122,4,461,328,1317.44,1
74,4,461,334,1654.05,1
137,4,461,17,10066.61,1
4,5,461,3,8748.45,1
110,3,461,422,8400.99,1
160,4,461,54,10598.09,1
40,4,461,473,5531.58,1
121,3,461,181,1422.92,1
149,5,461,171,14459.55,1
90,5,461,11,6817.1,1
189,5,461,416,5572.04,1
36,3,461,13,2778.93,1
156,3,461,419,4967.46,1
11,3,461,8,5755.88,1
89,3,461,149,6115.21,1
185,3,461,146,4633.47,1
169,3,461,471,8550.73,1
15,3,461,335,3786.22,1
168,5,461,252,12240.81,1
56,4,461,414,9678.27,1
198,3,461,80,3912.7,1
59,5,461,50,4486.06,1
6,5,461,44,4309.6,1
178,4,461,330,22058.66,1
64,5,461,257,3684.14,1
146,5,461,479,7211.87,1
58,4,461,248,9275.85,1
140,3,461,417,14181.25,1
109,3,461,155,4468.68,1
151,5,461,331,1790.37,1
139,4,461,70,1584.56,1
197,5,461,254,3551.86,1
130,5,461,245,3756.63,1
2,3,461,463,1390.78,1
131,3,461,326,8024.02,1
200,5,461,318,8859.78,1
85,3,461,58,11068.83,1
119,5,461,74,5708.43,1
9,3,461,72,10902.97,1
38,5,461,139,2861.71,1
7,5,461,431,6027.07,1
65,3,461,311,3680.3,1
123,5,461,183,8155.11,1
163,4,461,77,6624.68,1
125,3,461,113,5125.98,1
147,2,491,64,1299.95,1
124,2,491,329,6752.31,1
175,1,491,328,2110.43,1
171,1,491,245,6568.92,1
148,2,491,65,3670.49,1
5,2,491,112,1855.55,1
128,1,491,341,5130.87,1
82,2,491,43,1321.26,1
28,1,491,253,1328.35,1
46,1,491,390,8233.47,1
91,2,491,233,9109.56,1
176,2,491,241,1671.24,1
172,1,491,351,11848.57,1
155,1,491,121,1668.81,1
19,2,491,223,1481.88,1
94,1,491,394,2087.58,1
26,2,491,350,7635.38,1
55,2,491,313,2679.61,1
29,1,491,62,3440.37,1
181,1,491,249,9235.62,1
118,1,491,169,1451.11,1
174,1,491,183,12278.42,1
141,1,491,63,8469.03,1
188,1,491,386,12495.85,1
112,2,491,419,3600.8,1
34,1,491,16,1361.02,1
69,1,491,68,3547.08,1
62,1,491,422,4414.81,1
190,2,491,254,3403.21,1
17,2,491,2,4301.54,1
10,2,491,395,4621.0,1
199,2,491,116,3919.67,1
76,1,491,383,4063.07,1
106,2,491,234,8009.98,1
179,1,491,12,17549.69,1
111,2,491,396,8398.7,1
43,1,491,74,8824.78,1
173,2,491,53,5483.11,1
183,2,491,240,19974.95,1
53,2,491,229,3029.63,1
42,1,491,177,10647.58,1
116,2,491,343,4882.98,1
30,2,491,408,14970.97,1
66,1,491,115,2542.72,1
35,2,491,412,1494.53,1
195,2,491,306,11969.68,1
104,2,491,36,11820.52,1
73,1,491,163,1723.42,1
48,1,491,270,12493.45,1
33,1,491,27,7641.58,1
135,5,491,94,1497.73,1
184,3,491,69,8499.77,1
196,3,491,125,3731.77,1
78,5,491,427,1515.36,1
20,5,491,10,1664.52,1
88,3,491,87,9409.54,1
39,3,491,52,3485.46,1
22,3,491,176,3475.9,1
79,4,491,142,2151.03,1
37,5,491,323,3746.73,1
152,3,491,380,3376.95,1
67,5,491,40,1398.67,1
192,3,491,324,15874.85,1
97,3,491,137,6496.56,1
120,5,491,303,8201.29,1
122,4,491,328,1317.44,1
74,4,491,334,1654.05,1
137,4,491,17,10066.61,1
4,5,491,3,8748.45,1
110,3,491,422,8400.99,1
160,4,491,54,10598.09,1
40,4,491,473,5531.58,1
121,3,491,181,1422.92,1
149,5,491,171,14459.55,1
90,5,491,11,6817.1,1
189,5,491,416,5572.04,1
36,3,491,13,2778.93,1
156,3,491,419,4967.46,1
11,3,491,8,5755.88,1
89,3,491,149,6115.21,1
185,3,491,146,4633.47,1
169,3,491,471,8550.73,1
15,3,491,335,3786.22,1
168,5,491,252,12240.81,1
56,4,491,414,9678.27,1
198,3,491,80,3912.7,1
59,5,491,50,4486.06,1
6,5,491,44,4309.6,1
178,4,491,330,22058.66,1
64,5,491,257,3684.14,1
146,5,491,479,7211.87,1
58,4,491,248,9275.85,1
140,3,491,417,14181.25,1
109,3,491,155,4468.68,1
151,5,491,331,1790.37,1
139,4,491,70,1584.56,1
197,5,491,254,3551.86,1
130,5,491,245,3756.63,1
2,3,491,463,1390.78,1
131,3,491,326,8024.02,1
200,5,491,318,8859.78,1
85,3,491,58,11068.83,1
119,5,491,74,5708.43,1
9,3,491,72,10902.97,1
38,5,491,139,2861.71,1
7,5,491,431,6027.07,1
65,3,491,311,3680.3,1
123,5,491,183,8155.11,1
163,4,491,77,6624.68,1
125,3,491,113,5125.98,1
147,2,522,64,1299.95,1
124,2,522,329,6752.31,1
175,1,522,328,2110.43,1
171,1,522,245,6568.92,1
148,2,522,65,3670.49,1
5,2,522,112,1855.55,1
128,1,522,341,5130.87,1
82,2,522,43,1321.26,1
28,1,522,253,1328.35,1
46,1,522,390,8233.47,1
91,2,522,233,9109.56,1
176,2,522,241,1671.24,1
172,1,522,351,11848.57,1
155,1,522,121,1668.81,1
19,2,522,223,1481.88,1
94,1,522,394,2087.58,1
26,2,522,350,7635.38,1
55,2,522,313,2679.61,1
29,1,522,62,3440.37,1
181,1,522,249,9235.62,1
118,1,522,169,1451.11,1
174,1,522,183,12278.42,1
141,1,522,63,8469.03,1
188,1,522,386,12495.85,1
112,2,522,419,3600.8,1
34,1,522,16,1361.02,1
69,1,522,68,3547.08,1
62,1,522,422,4414.81,1
190,2,522,254,3403.21,1
17,2,522,2,4301.54,1
10,2,522,395,4621.0,1
199,2,522,116,3919.67,1
76,1,522,383,4063.07,1
106,2,522,234,8009.98,1
179,1,522,12,17549.69,1
111,2,522,396,8398.7,1
43,1,522,74,8824.78,1
173,2,522,53,5483.11,1
183,2,522,240,19974.95,1
53,2,522,229,3029.63,1
42,1,522,177,10647.58,1
116,2,522,343,4882.98,1
30,2,522,408,14970.97,1
66,1,522,115,2542.72,1
35,2,522,412,1494.53,1
195,2,522,306,11969.68,1
104,2,522,36,11820.52,1
73,1,522,163,1723.42,1
48,1,522,270,12493.45,1
33,1,522,27,7641.58,1
135,5,522,94,1497.73,1
184,3,522,69,8499.77,1
196,3,522,125,3731.77,1
78,5,522,427,1515.36,1
20,5,522,10,1664.52,1
88,3,522,87,9409.54,1
39,3,522,52,3485.46,1
22,3,522,176,3475.9,1
79,4,522,142,2151.03,1
37,5,522,323,3746.73,1
152,3,522,380,3376.95,1
67,5,522,40,1398.67,1
192,3,522,324,15874.85,1
97,3,522,137,6496.56,1
120,5,522,303,8201.29,1
122,4,522,328,1317.44,1
74,4,522,334,1654.05,1
137,4,522,17,10066.61,1
4,5,522,3,8748.45,1
110,3,522,422,8400.99,1
160,4,522,54,10598.09,1
40,4,522,473,5531.58,1
121,3,522,181,1422.92,1
149,5,522,171,14459.55,1
90,5,522,11,6817.1,1
189,5,522,416,5572.04,1
36,3,522,13,2778.93,1
156,3,522,419,4967.46,1
11,3,522,8,5755.88,1
89,3,522,149,6115.21,1
185,3,522,146,4633.47,1
169,3,522,471,8550.73,1
15,3,522,335,3786.22,1
168,5,522,252,12240.81,1
56,4,522,414,9678.27,1
198,3,522,80,3912.7,1
59,5,522,50,4486.06,1
6,5,522,44,4309.6,1
178,4,522,330,22058.66,1
64,5,522,257,3684.14,1
146,5,522,479,7211.87,1
58,4,522,248,9275.85,1
140,3,522,417,14181.25,1
109,3,522,155,4468.68,1
151,5,522,331,1790.37,1
139,4,522,70,1584.56,1
197,5,522,254,3551.86,1
130,5,522,245,3756.63,1
2,3,522,463,1390.78,1
131,3,522,326,8024.02,1
200,5,522,318,8859.78,1
85,3,522,58,11068.83,1
119,5,522,74,5708.43,1
9,3,522,72,10902.97,1
38,5,522,139,2861.71,1
7,5,522,431,6027.07,1
65,3,522,311,3680.3,1
123,5,522,183,8155.11,1
163,4,522,77,6624.68,1
125,3,522,113,5125.98,1
147,2,552,64,1299.95,1
124,2,552,329,6752.31,1
175,1,552,328,2110.43,1
171,1,552,245,6568.92,1
148,2,552,65,3670.49,1
5,2,552,112,1855.55,1
128,1,552,341,5130.87,1
82,2,552,43,1321.26,1
28,1,552,253,1328.35,1
46,1,552,390,8233.47,1
91,2,552,233,9109.56,1
176,2,552,241,1671.24,1
172,1,552,351,11848.57,1
155,1,552,121,1668.81,1
19,2,552,223,1481.88,1
94,1,552,394,2087.58,1
26,2,552,350,7635.38,1
55,2,552,313,2679.61,1
29,1,552,62,3440.37,1
181,1,552,249,9235.62,1
118,1,552,169,1451.11,1
174,1,552,183,12278.42,1
141,1,552,63,8469.03,1
188,1,552,386,12495.85,1
112,2,552,419,3600.8,1
34,1,552,16,1361.02,1
69,1,552,68,3547.08,1
62,1,552,422,4414.81,1
190,2,552,254,3403.21,1
17,2,552,2,4301.54,1
10,2,552,395,4621.0,1
199,2,552,116,3919.67,1
76,1,552,383,4063.07,1
106,2,552,234,8009.98,1
179,1,552,12,17549.69,1
111,2,552,396,8398.7,1
43,1,552,74,8824.78,1
173,2,552,53,5483.11,1
183,2,552,240,19974.95,1
53,2,552,229,3029.63,1
42,1,552,177,10647.58,1
116,2,552,343,4882.98,1
30,2,552,408,14970.97,1
66,1,552,115,2542.72,1
35,2,552,412,1494.53,1
195,2,552,306,11969.68,1
104,2,552,36,11820.52,1
73,1,552,163,1723.42,1
48,1,552,270,12493.45,1
33,1,552,27,7641.58,1
135,5,552,94,1497.73,1
184,3,552,69,8499.77,1
196,3,552,125,3731.77,1
78,5,552,427,1515.36,1
20,5,552,10,1664.52,1
88,3,552,87,9409.54,1
39,3,552,52,3485.46,1
22,3,552,176,3475.9,1
79,4,552,142,2151.03,1
37,5,552,323,3746.73,1
152,3,552,380,3376.95,1
67,5,552,40,1398.67,1
192,3,552,324,15874.85,1
97,3,552,137,6496.56,1
120,5,552,303,8201.29,1
122,4,552,328,1317.44,1
74,4,552,334,1654.05,1
137,4,552,17,10066.61,1
4,5,552,3,8748.45,1
110,3,552,422,8400.99,1
160,4,552,54,10598.09,1
40,4,552,473,5531.58,1
121,3,552,181,1422.92,1
149,5,552,171,14459.55,1
90,5,552,11,6817.1,1
189,5,552,416,5572.04,1
36,3,552,13,2778.93,1
156,3,552,419,4967.46,1
11,3,552,8,5755.88,1
89,3,552,149,6115.21,1
185,3,552,146,4633.47,1
169,3,552,471,8550.73,1
15,3,552,335,3786.22,1
168,5,552,252,12240.81,1
56,4,552,414,9678.27,1
198,3,552,80,3912.7,1
59,5,552,50,4486.06,1
6,5,552,44,4309.6,1
178,4,552,330,22058.66,1
64,5,552,257,3684.14,1
146,5,552,479,7211.87,1
58,4,552,248,9275.85,1
140,3,552,417,14181.25,1
109,3,552,155,4468.68,1
151,5,552,331,1790.37,1
139,4,552,70,1584.56,1
197,5,552,254,3551.86,1
130,5,552,245,3756.63,1
2,3,552,463,1390.78,1
131,3,552,326,8024.02,1
200,5,552,318,8859.78,1
85,3,552,58,11068.83,1
119,5,552,74,5708.43,1
9,3,552,72,10902.97,1
38,5,552,139,2861.71,1
7,5,552,431,6027.07,1
65,3,552,311,3680.3,1
123,5,552,183,8155.11,1
163,4,552,77,6624.68,1
125,3,552,113,5125.98,1
147,2,583,64,1299.95,1
124,2,583,329,6752.31,1
175,1,583,328,2110.43,1
171,1,583,245,6568.92,1
148,2,583,65,3670.49,1
5,2,583,112,1855.55,1
128,1,583,341,5130.87,1
82,2,583,43,1321.26,1
28,1,583,253,1328.35,1
46,1,583,390,8233.47,1
91,2,583,233,9109.56,1
176,2,583,241,1671.24,1
172,1,583,351,11848.57,1
155,1,583,121,1668.81,1
19,2,583,223,1481.88,1
94,1,583,394,2087.58,1
26,2,583,350,7635.38,1
55,2,583,313,2679.61,1
29,1,583,62,3440.37,1
181,1,583,249,9235.62,1
118,1,583,169,1451.11,1
174,1,583,183,12278.42,1
141,1,583,63,8469.03,1
188,1,583,386,12495.85,1
112,2,583,419,3600.8,1
34,1,583,16,1361.02,1
69,1,583,68,3547.08,1
62,1,583,422,4414.81,1
190,2,583,254,3403.21,1
17,2,583,2,4301.54,1
10,2,583,395,4621.0,1
199,2,583,116,3919.67,1
76,1,583,383,4063.07,1
106,2,583,234,8009.98,1
179,1,583,12,17549.69,1
111,2,583,396,8398.7,1
43,1,583,74,8824.78,1
173,2,583,53,5483.11,1
183,2,583,240,19974.95,1
53,2,583,229,3029.63,1
42,1,583,177,10647.58,1
116,2,583,343,4882.98,1
30,2,583,408,14970.97,1
66,1,583,115,2542.72,1
35,2,583,412,1494.53,1
195,2,583,306,11969.68,1
104,2,583,36,11820.52,1
73,1,583,163,1723.42,1
48,1,583,270,12493.45,1
33,1,583,27,7641.58,1
135,5,583,94,1497.73,1
184,3,583,69,8499.77,1
196,3,583,125,3731.77,1
78,5,583,427,1515.36,1
20,5,583,10,1664.52,1
88,3,583,87,9409.54,1
39,3,583,52,3485.46,1
22,3,583,176,3475.9,1
79,4,583,142,2151.03,1
37,5,583,323,3746.73,1
152,3,583,380,3376.95,1
67,5,583,40,1398.67,1
192,3,583,324,15874.85,1
97,3,583,137,6496.56,1
120,5,583,303,8201.29,1
122,4,583,328,1317.44,1
74,4,583,334,1654.05,1
137,4,583,17,10066.61,1
4,5,583,3,8748.45,1
110,3,583,422,8400.99,1
160,4,583,54,10598.09,1
40,4,583,473,5531.58,1
121,3,583,181,1422.92,1
149,5,583,171,14459.55,1
90,5,583,11,6817.1,1
189,5,583,416,5572.04,1
36,3,583,13,2778.93,1
156,3,583,419,4967.46,1
11,3,583,8,5755.88,1
89,3,583,149,6115.21,1
185,3,583,146,4633.47,1
169,3,583,471,8550.73,1
15,3,583,335,3786.22,1
168,5,583,252,12240.81,1
56,4,583,414,9678.27,1
198,3,583,80,3912.7,1
59,5,583,50,4486.06,1
6,5,583,44,4309.6,1
178,4,583,330,22058.66,1
64,5,583,257,3684.14,1
146,5,583,479,7211.87,1
58,4,583,248,9275.85,1
140,3,583,417,14181.25,1
109,3,583,155,4468.68,1
151,5,583,331,1790.37,1
139,4,583,70,1584.56,1
197,5,583,254,3551.86,1
130,5,583,245,3756.63,1
2,3,583,463,1390.78,1
131,3,583,326,8024.02,1
200,5,583,318,8859.78,1
85,3,583,58,11068.83,1
119,5,583,74,5708.43,1
9,3,583,72,10902.97,1
38,5,583,139,2861.71,1
7,5,583,431,6027.07,1
65,3,583,311,3680.3,1
123,5,583,183,8155.11,1
163,4,583,77,6624.68,1
125,3,583,113,5125.98,1
147,2,614,64,1299.95,1
124,2,614,329,6752.31,1
175,1,614,328,2110.43,1
171,1,614,245,6568.92,1
148,2,614,65,3670.49,1
5,2,614,112,1855.55,1
128,1,614,341,5130.87,1
82,2,614,43,1321.26,1
28,1,614,253,1328.35,1
46,1,614,390,8233.47,1
91,2,614,233,9109.56,1
176,2,614,241,1671.24,1
172,1,614,351,11848.57,1
155,1,614,121,1668.81,1
19,2,614,223,1481.88,1
94,1,614,394,2087.58,1
26,2,614,350,7635.38,1
55,2,614,313,2679.61,1
29,1,614,62,3440.37,1
181,1,614,249,9235.62,1
118,1,614,169,1451.11,1
174,1,614,183,12278.42,1
141,1,614,63,8469.03,1
188,1,614,386,12495.85,1
112,2,614,419,3600.8,1
34,1,614,16,1361.02,1
69,1,614,68,3547.08,1
62,1,614,422,4414.81,1
190,2,614,254,3403.21,1
17,2,614,2,4301.54,1
10,2,614,395,4621.0,1
199,2,614,116,3919.67,1
76,1,614,383,4063.07,1
106,2,614,234,8009.98,1
179,1,614,12,17549.69,1
111,2,614,396,8398.7,1
43,1,614,74,8824.78,1
173,2,614,53,5483.11,1
183,2,614,240,19974.95,1
53,2,614,229,3029.63,1
42,1,614,177,10647.58,1
116,2,614,343,4882.98,1
30,2,614,408,14970.97,1
66,1,614,115,2542.72,1
35,2,614,412,1494.53,1
195,2,614,306,11969.68,1
104,2,614,36,11820.52,1
73,1,614,163,1723.42,1
48,1,614,270,12493.45,1
33,1,614,27,7641.58,1
135,5,614,94,1497.73,1
184,3,614,69,8499.77,1
196,3,614,125,3731.77,1
78,5,614,427,1515.36,1
20,5,614,10,1664.52,1
88,3,614,87,9409.54,1
39,3,614,52,3485.46,1
22,3,614,176,3475.9,1
79,4,614,142,2151.03,1
37,5,614,323,3746.73,1
152,3,614,380,3376.95,1
67,5,614,40,1398.67,1
192,3,614,324,15874.85,1
97,3,614,137,6496.56,1
120,5,614,303,8201.29,1
122,4,614,328,1317.44,1
74,4,614,334,1654.05,1
137,4,614,17,10066.61,1
4,5,614,3,8748.45,1
110,3,614,422,8400.99,1
160,4,614,54,10598.09,1
40,4,614,473,5531.58,1
121,3,614,181,1422.92,1
149,5,614,171,14459.55,1
90,5,614,11,6817.1,1
189,5,614,416,5572.04,1
36,3,614,13,2778.93,1
156,3,614,419,4967.46,1
11,3,614,8,5755.88,1
89,3,614,149,6115.21,1
185,3,614,146,4633.47,1
169,3,614,471,8550.73,1
15,3,614,335,3786.22,1
168,5,614,252,12240.81,1
56,4,614,414,9678.27,1
198,3,614,80,3912.7,1
59,5,614,50,4486.06,1
6,5,614,44,4309.6,1
178,4,614,330,22058.66,1
64,5,614,257,3684.14,1
146,5,614,479,7211.87,1
58,4,614,248,9275.85,1
140,3,614,417,14181.25,1
109,3,614,155,4468.68,1
151,5,614,331,1790.37,1
139,4,614,70,1584.56,1
197,5,614,254,3551.86,1
130,5,614,245,3756.63,1
2,3,614,463,1390.78,1
131,3,614,326,8024.02,1
200,5,614,318,8859.78,1
85,3,614,58,11068.83,1
119,5,614,74,5708.43,1
9,3,614,72,10902.97,1
38,5,614,139,2861.71,1
7,5,614,431,6027.07,1
65,3,614,311,3680.3,1
123,5,614,183,8155.11,1
163,4,614,77,6624.68,1
125,3,614,113,5125.98,1
147,2,644,64,1299.95,1
124,2,644,329,6752.31,1
175,1,644,328,2110.43,1
171,1,644,245,6568.92,1
148,2,644,65,3670.49,1
5,2,644,112,1855.55,1
128,1,644,341,5130.87,1
82,2,644,43,1321.26,1
28,1,644,253,1328.35,1
46,1,644,390,8233.47,1
91,2,644,233,9109.56,1
176,2,644,241,1671.24,1
172,1,644,351,11848.57,1
155,1,644,121,1668.81,1
19,2,644,223,1481.88,1
94,1,644,394,2087.58,1
26,2,644,350,7635.38,1
55,2,644,313,2679.61,1
29,1,644,62,3440.37,1
181,1,644,249,9235.62,1
118,1,644,169,1451.11,1
174,1,644,183,12278.42,1
141,1,644,63,8469.03,1
188,1,644,386,12495.85,1
112,2,644,419,3600.8,1
34,1,644,16,1361.02,1
69,1,644,68,3547.08,1
62,1,644,422,4414.81,1
190,2,644,254,3403.21,1
17,2,644,2,4301.54,1
10,2,644,395,4621.0,1
199,2,644,116,3919.67,1
76,1,644,383,4063.07,1
106,2,644,234,8009.98,1
179,1,644,12,17549.69,1
111,2,644,396,8398.7,1
43,1,644,74,8824.78,1
173,2,644,53,5483.11,1
183,2,644,240,19974.95,1
53,2,644,229,3029.63,1
42,1,644,177,10647.58,1
116,2,644,343,4882.98,1
30,2,644,408,14970.97,1
66,1,644,115,2542.72,1
35,2,644,412,1494.53,1
195,2,644,306,11969.68,1
104,2,644,36,11820.52,1
73,1,644,163,1723.42,1
48,1,644,270,12493.45,1
33,1,644,27,7641.58,1
135,5,644,94,1497.73,1
184,3,644,69,8499.77,1
196,3,644,125,3731.77,1
78,5,644,427,1515.36,1
20,5,644,10,1664.52,1
88,3,644,87,9409.54,1
39,3,644,52,3485.46,1
22,3,644,176,3475.9,1
79,4,644,142,2151.03,1
37,5,644,323,3746.73,1
152,3,644,380,3376.95,1
67,5,644,40,1398.67,1
192,3,644,324,15874.85,1
97,3,644,137,6496.56,1
120,5,644,303,8201.29,1
122,4,644,328,1317.44,1
74,4,644,334,1654.05,1
137,4,644,17,10066.61,1
4,5,644,3,8748.45,1
110,3,644,422,8400.99,1
160,4,644,54,10598.09,1
40,4,644,473,5531.58,1
121,3,644,181,1422.92,1
149,5,644,171,14459.55,1
90,5,644,11,6817.1,1
189,5,644,416,5572.04,1
36,3,644,13,2778.93,1
156,3,644,419,4967.46,1
11,3,644,8,5755.88,1
89,3,644,149,6115.21,1
185,3,644,146,4633.47,1
169,3,644,471,8550.73,1
15,3,644,335,3786.22,1
168,5,644,252,12240.81,1
56,4,644,414,9678.27,1
198,3,644,80,3912.7,1
59,5,644,50,4486.06,1
6,5,644,44,4309.6,1
178,4,644,330,22058.66,1
64,5,644,257,3684.14,1
146,5,644,479,7211.87,1
58,4,644,248,9275.85,1
140,3,644,417,14181.25,1
109,3,644,155,4468.68,1
151,5,644,331,1790.37,1
139,4,644,70,1584.56,1
197,5,644,254,3551.86,1
130,5,644,245,3756.63,1
2,3,644,463,1390.78,1
131,3,644,326,8024.02,1
200,5,644,318,8859.78,1
85,3,644,58,11068.83,1
119,5,644,74,5708.43,1
9,3,644,72,10902.97,1
38,5,644,139,2861.71,1
7,5,644,431,6027.07,1
65,3,644,311,3680.3,1
123,5,644,183,8155.11,1
163,4,644,77,6624.68,1
125,3,644,113,5125.98,1
147,2,675,64,1299.95,1
124,2,675,329,6752.31,1
175,1,675,328,2110.43,1
171,1,675,245,6568.92,1
148,2,675,65,3670.49,1
5,2,675,112,1855.55,1
128,1,675,341,5130.87,1
82,2,675,43,1321.26,1
28,1,675,253,1328.35,1
46,1,675,390,8233.47,1
91,2,675,233,9109.56,1
176,2,675,241,1671.24,1
172,1,675,351,11848.57,1
155,1,675,121,1668.81,1
19,2,675,223,1481.88,1
94,1,675,394,2087.58,1
26,2,675,350,7635.38,1
55,2,675,313,2679.61,1
29,1,675,62,3440.37,1
181,1,675,249,9235.62,1
118,1,675,169,1451.11,1
174,1,675,183,12278.42,1
141,1,675,63,8469.03,1
188,1,675,386,12495.85,1
112,2,675,419,3600.8,1
34,1,675,16,1361.02,1
69,1,675,68,3547.08,1
62,1,675,422,4414.81,1
190,2,675,254,3403.21,1
17,2,675,2,4301.54,1
10,2,675,395,4621.0,1
199,2,675,116,3919.67,1
76,1,675,383,4063.07,1
106,2,675,234,8009.98,1
179,1,675,12,17549.69,1
111,2,675,396,8398.7,1
43,1,675,74,8824.78,1
173,2,675,53,5483.11,1
183,2,675,240,19974.95,1
53,2,675,229,3029.63,1
42,1,675,177,10647.58,1
116,2,675,343,4882.98,1
30,2,675,408,14970.97,1
66,1,675,115,2542.72,1
35,2,675,412,1494.53,1
195,2,675,306,11969.68,1
104,2,675,36,11820.52,1
73,1,675,163,1723.42,1
48,1,675,270,12493.45,1
33,1,675,27,7641.58,1
135,5,675,94,1497.73,1
184,3,675,69,8499.77,1
196,3,675,125,3731.77,1
78,5,675,427,1515.36,1
20,5,675,10,1664.52,1
88,3,675,87,9409.54,1
39,3,675,52,3485.46,1
22,3,675,176,3475.9,1
79,4,675,142,2151.03,1
37,5,675,323,3746.73,1
152,3,675,380,3376.95,1
67,5,675,40,1398.67,1
192,3,675,324,15874.85,1
97,3,675,137,6496.56,1
120,5,675,303,8201.29,1
122,4,675,328,1317.44,1
74,4,675,334,1654.05,1
137,4,675,17,10066.61,1
4,5,675,3,8748.45,1
110,3,675,422,8400.99,1
160,4,675,54,10598.09,1
40,4,675,473,5531.58,1
121,3,675,181,1422.92,1
149,5,675,171,14459.55,1
90,5,675,11,6817.1,1
189,5,675,416,5572.04,1
36,3,675,13,2778.93,1
156,3,675,419,4967.46,1
11,3,675,8,5755.88,1
89,3,675,149,6115.21,1
185,3,675,146,4633.47,1
169,3,675,471,8550.73,1
15,3,675,335,3786.22,1
168,5,675,252,12240.81,1
56,4,675,414,9678.27,1
198,3,675,80,3912.7,1
59,5,675,50,4486.06,1
6,5,675,44,4309.6,1
178,4,675,330,22058.66,1
64,5,675,257,3684.14,1
146,5,675,479,7211.87,1
58,4,675,248,9275.85,1
140,3,675,417,14181.25,1
109,3,675,155,4468.68,1
151,5,675,331,1790.37,1
139,4,675,70,1584.56,1
197,5,675,254,3551.86,1
130,5,675,245,3756.63,1
2,3,675,463,1390.78,1
131,3,675,326,8024.02,1
200,5,675,318,8859.78,1
85,3,675,58,11068.83,1
119,5,675,74,5708.43,1
9,3,675,72,10902.97,1
38,5,675,139,2861.71,1
7,5,675,431,6027.07,1
65,3,675,311,3680.3,1
123,5,675,183,8155.11,1
163,4,675,77,6624.68,1
125,3,675,113,5125.98,1
147,2,705,64,1299.95,1
124,2,705,329,6752.31,1
175,1,705,328,2110.43,1
171,1,705,245,6568.92,1
148,2,705,65,3670.49,1
5,2,705,112,1855.55,1
128,1,705,341,5130.87,1
82,2,705,43,1321.26,1
28,1,705,253,1328.35,1
46,1,705,390,8233.47,1
91,2,705,233,9109.56,1
176,2,705,241,1671.24,1
172,1,705,351,11848.57,1
155,1,705,121,1668.81,1
19,2,705,223,1481.88,1
94,1,705,394,2087.58,1
26,2,705,350,7635.38,1
55,2,705,313,2679.61,1
29,1,705,62,3440.37,1
181,1,705,249,9235.62,1
118,1,705,169,1451.11,1
174,1,705,183,12278.42,1
141,1,705,63,8469.03,1
188,1,705,386,12495.85,1
112,2,705,419,3600.8,1
34,1,705,16,1361.02,1
69,1,705,68,3547.08,1
62,1,705,422,4414.81,1
190,2,705,254,3403.21,1
17,2,705,2,4301.54,1
10,2,705,395,4621.0,1
199,2,705,116,3919.67,1
76,1,705,383,4063.07,1
106,2,705,234,8009.98,1
179,1,705,12,17549.69,1
111,2,705,396,8398.7,1
43,1,705,74,8824.78,1
173,2,705,53,5483.11,1
183,2,705,240,19974.95,1
53,2,705,229,3029.63,1
42,1,705,177,10647.58,1
116,2,705,343,4882.98,1
30,2,705,408,14970.97,1
66,1,705,115,2542.72,1
35,2,705,412,1494.53,1
195,2,705,306,11969.68,1
104,2,705,36,11820.52,1
73,1,705,163,1723.42,1
48,1,705,270,12493.45,1
